INSEE_COM,lon,lat
77333,2.7106322571000727,48.25992148235631
32329,0.5718444824213728,43.79385412878278
80697,2.162869528812877,50.190279089500365
02306,3.552165484610826,49.74141881023406
31165,1.3587891480816139,43.42754537384607
82054,0.9150985815889596,44.07572952258944
43148,3.5147868549568435,45.21839265690251
55532,5.107094213113433,48.94203602294048
51498,4.727687674744301,49.0297511543109
32457,0.7125162419299467,43.862210423241876
55416,5.0975591441552845,49.075190148908824
65384,0.3302613941131943,42.81089265753846
80793,2.186436585576304,50.00853335844006
46329,1.6502256675603033,44.325846515769754
52374,5.410659235511264,47.787098289376445
04202,6.7790729903421365,44.01234039157614
77031,2.928430104246972,48.675453595842754
72125,0.6376993060454209,47.937629821402574
18286,2.7918051310672443,47.07804022602852
10207,3.9131728873842606,48.55089665956544
57666,6.13324350995601,49.34644930214965
56181,-3.349481047731666,47.709230238698446
77523,3.3598267443076417,48.40521401356897
31249,1.663468159169652,43.48324632100645
2A100,8.855444836533017,42.24362924763235
54437,6.151668720792926,48.54916874132037
28401,0.9692417803200971,48.45985606584873
77313,2.993202628892213,48.3197461977246
63161,3.7532299744417843,45.58857759088466
25162,5.8047503336604285,47.22705054456988
63395,3.108159088372206,45.638339633667776
57188,7.520274767114307,49.02428131566641
70446,5.6330143128521994,47.47749945996544
81051,1.915207616750427,43.98639174106862
32358,0.8273649940101631,44.039996165183545
70294,6.50332378739885,47.75522328277147
76504,0.7529226246172646,49.81921991201591
45219,2.5954347665813122,48.01856421707343
41024,0.988212461921607,48.01858279315794
76433,0.8830102265272292,49.58880385241634
80216,2.7431281966337515,50.05943069211281
51581,3.826888209030158,49.242253385393894
86086,0.7253790201473361,46.81321926589357
62274,2.9861360989931445,50.43914519246742
01320,4.874975895984353,46.30767686815279
14383,-0.3972179421297955,49.15544804911277
31137,1.744502705314774,43.45765282910781
38046,5.379187072233831,45.44699588631095
19253,1.2627581370107341,45.2769548169795
09300,1.6905844861836163,42.94102386891967
08046,4.132908174405728,49.570424426636556
68190,7.277050828870169,47.438545396613506
06140,6.852603195598441,43.62389420572386
41216,1.2117404312356879,47.961533351002345
43157,3.8960111615951516,45.02779118241873
08076,4.697385031125034,49.68992312010664
70104,5.85967412028909,47.405674903927135
31162,1.5502697842515634,43.47260640091741
31421,1.3913946681795895,43.482344714984386
08343,5.088751673993044,49.68028303485715
02453,3.7163009867872945,49.377112801724145
10291,3.586638413218439,48.57342590310741
62758,1.6471411620299932,50.72357994236767
59109,3.3347433278963825,50.4336010010384
86024,0.20192734276958652,46.555313414372314
50326,-1.3398164138684625,48.85592021477339
01150,5.368122277211952,46.219806135748556
65213,0.4532107141173863,43.32277740032452
90088,6.862663598008938,47.734347045486025
44148,-1.5205123554495175,47.76433725261881
89460,3.0565908372198494,48.33627980582595
76598,1.612171781906927,49.82971358259735
69122,4.708725025364565,45.91341516992328
69032,4.580795258720954,45.859298542982266
06128,7.121063667654261,43.694959418855575
46280,1.2954255027903359,44.538842603009165
01353,4.794828546264299,45.96707762088943
67011,7.60034696198845,48.207976427850326
35271,-1.2351560405417852,48.51285086813543
76332,1.6933476869144666,49.620595205180905
40158,-0.09030119369284013,44.0950082652961
29105,-4.060666883031809,48.51634189939447
82043,1.0931615814285922,43.871652647996505
80523,2.6680785770482527,49.97503713269323
88449,6.218462845915383,48.35494949060074
59195,2.957124573174519,50.62635919546757
74172,6.634433291195068,46.393663111942054
80732,1.7180385448885984,49.892085226317405
60538,2.757355547903742,49.56057062040184
39109,5.726622450972947,46.614583384394614
95277,2.457166171067154,48.98629508431062
57172,6.542576473495807,49.18399231657662
62404,2.424585701879921,50.16096518882724
58011,3.562371080894272,47.46304670465029
43187,3.829913114659905,45.173669784660554
80170,2.489460123794891,49.66516755820549
61444,-0.376256563388179,48.8350665219441
24329,0.07200213576322645,45.03709074709757
39207,5.634061551752733,46.50159759324958
10131,3.956932718024897,48.480240645318624
62602,1.7391465456282933,50.36209381446594
91174,2.469135639803887,48.60396328829086
21475,5.211306701729146,47.05006519021754
51007,4.171784001896044,49.08714129362731
61301,0.194366041615432,48.563453030667354
57703,7.18654918813468,48.83059138306876
80373,1.5562445713274276,49.99500055374187
70581,6.44271706350403,47.64998094125455
77062,2.6996355612409144,48.90399005570503
54030,6.797989347141771,48.60785849191
95585,2.3814423280780774,48.99023334774549
80310,2.2348428352344993,50.11811943492809
50155,-1.380919877818273,48.5819296901171
39481,5.9383732900736295,46.77909017131302
25273,6.287680173368434,47.26697802794549
22056,-1.9798435805329588,48.384968232813364
03313,2.7925893819034346,46.56137896326255
64306,-0.6304862885459014,43.351433092812265
77471,2.457574519443453,48.34327729665405
17175,-0.34133925018140854,45.560938471266724
02296,3.1572510532338405,49.833187806236346
29141,-3.8591140995507063,48.3296529601772
65395,-0.1575486336108864,43.0841332479348
07315,4.162466642021407,44.62763390832109
15032,3.260165108999904,45.137757110319306
25430,6.245443565653401,47.42074784735824
42139,4.396726157724781,45.29299013463609
34149,3.304178904357867,43.48630955998907
58111,3.966563489320481,47.00245647573765
71528,5.1703126269458926,46.62116096802468
53154,-0.980341884235403,48.381254370018986
19250,1.5327062773841291,45.50259437372455
64275,-1.2393436908921789,43.18281320548477
17262,-0.7458561834232033,45.754534253159164
26152,5.401547117887921,44.56564026025758
70544,6.519507800725712,47.61519617327233
53127,-0.49982572842171896,48.44197746915594
59511,3.3627946185944517,50.45241380673473
34054,2.60202049355323,43.3968814623171
31519,1.7578567007066062,43.44046787464552
19063,1.5855148418353184,45.13032815274582
50599,-1.6078007942563737,49.57923799520787
28034,1.4691653645790392,48.53484398614919
01030,4.756441849516755,46.00087399902054
63091,3.281901361059995,45.41811358900166
12082,3.2882127837176918,43.9292917199919
17366,-0.11081692075144396,45.146137012810506
70172,6.486777936164669,47.79243993034444
67223,7.573018880106554,48.49730346874937
33453,0.078873736821206,44.58793259616043
28405,1.2956839477435527,48.750903379340336
02096,3.6539659497371058,49.73698529020747
67068,7.562493287261424,48.821338453322866
11044,2.4343476726924465,42.98416520016099
53082,-0.8885749973274628,47.987234903723895
23227,1.8286044133409178,45.90542290473485
66157,2.158675572053672,42.59013964144529
77016,2.7071153733263533,48.224143852479436
27447,0.9921555782224615,48.946962430378036
73149,5.794236528807853,45.761388569455434
02718,3.14855901252439,49.19643188282853
65239,0.3514742825730259,43.03609603567854
34229,2.7977416936190163,43.50163488102688
16416,0.4951695845849308,45.79727101083426
63111,3.105353468739996,45.5641959425919
70250,6.461183154603076,47.74299800431067
01135,5.995224401077153,46.29192277896257
22242,-2.39996185233167,48.60969720363435
74094,6.303187379543795,46.196759944483155
71207,5.287878320688889,46.92309422658937
37190,0.5484077419147352,46.98927614152199
80435,3.1408886611764486,49.946283461351
30064,3.4001281780986563,43.93835204431048
42127,4.063462695921874,46.0922642874667
65126,0.43443404245544365,43.279202006565946
59264,3.942401365412065,50.32708198979725
64296,-0.6557702052945221,43.526481606337185
10230,4.032929176197095,48.39586210562783
81254,2.249809825309971,44.05676205520825
52004,5.276679122211072,48.45646383683792
54331,6.566264986427837,48.44424798236474
86290,0.389527406744829,46.455722816141
58076,3.757293291103783,47.0891856990275
78437,1.6499140361963833,49.05116047363889
80440,2.0708873804911243,50.19979354422424
54212,5.650521876102734,49.49787981399583
61447,-0.5407659890282244,48.83380661828658
62689,2.676601739510379,50.20511159657707
63397,2.6927078478675046,45.611497461573904
59346,3.1179055077678357,50.61139897395047
63471,2.804090375685225,46.14039911923611
61304,0.21899892864403764,48.50458711195046
91617,2.5195705028502053,48.643999538573226
64058,-0.25267280926535596,43.08830940916411
14281,-0.9161055135088056,49.33658521342222
70452,6.020717265309529,47.558202625659234
50070,-1.2551870131856937,49.390591939970925
69172,4.631288137143818,46.04537362469721
02598,3.2299641829933887,49.375758905886755
64394,-0.06349096330642068,43.5010886742855
73011,6.404242182068423,45.66831961265632
05152,6.112690664501851,44.79853121368487
57004,6.590672060084861,48.91615892917206
79134,-0.24118168875662763,46.85650104750133
44139,-1.9401235493758577,47.46174661757118
69016,4.414023939205955,46.1919857301524
77429,3.201898321345181,48.90657076610374
34221,3.6060658959556,43.725083519010795
03115,3.1608871831479703,46.287000822304364
59536,2.516069905768584,50.78010714190415
10118,3.8640408395823913,47.993288225368374
55430,5.3558290575908005,48.54432338814611
72314,0.5076887576106899,47.79645012335575
57286,6.477217200034485,49.387438446392075
11197,2.169575609296522,43.09677720732299
24156,0.861702870990037,45.068313277749006
26002,4.862267174075766,45.238883863749024
23116,2.3861574756526207,46.04712493495463
02411,3.311727262741688,49.15384110271945
80174,2.4833482718170545,49.63114481905447
33467,0.1372493437502853,44.795103998978036
30255,4.212405691937176,43.94628533461037
72251,0.21672753669932837,48.276961156594645
17459,-0.427480975463693,45.922682780354855
02087,3.2697728002024173,49.447466194405045
39130,5.861676983541846,46.50085363830601
24484,0.8632817282771106,45.110702054685284
02062,3.299765680569793,49.083332163311795
29017,-4.68716172335641,48.471177103927836
45058,1.9216576554370344,48.05961654530205
27493,1.2540552174279624,49.33468222972324
52040,5.060759179254185,47.82394716794035
68224,7.325435697883008,47.74895166828351
25491,6.199078126907597,47.38359308482773
86167,0.1930641654395978,46.912614615685925
16243,-0.27008465719194974,45.72309695970761
45010,2.250047130788181,48.12755136661769
49080,-0.5505750879441919,47.70393578171027
84128,5.416318889676253,43.82282379473734
10279,4.503104354694571,48.51730670176039
02051,3.56166007311052,49.09131569773851
84047,5.343542189489535,43.89633834123095
10252,4.549810137935254,48.209236648660784
52383,5.275442029021293,47.85690453524795
02547,3.731477982205718,49.78835253966614
02035,3.632299133622663,49.86626945876255
36043,1.9358662636187771,46.528979071477934
32445,0.032345363781214755,43.55238350637163
27487,1.3233027609755488,49.35344052488462
39474,5.4747222917889635,46.614621694434305
45269,1.7467397412616632,47.86537804851721
18117,2.6663349861297103,47.39115164284146
17485,-1.2410819587477975,45.86210224861438
54161,6.801222384939959,48.561003615320075
71220,3.792231752433434,46.548289606598686
70545,5.999923290993834,47.835345202863756
55270,5.770494881787806,48.89135044846309
77172,2.9691446624439237,48.343097489021154
86161,0.00367947441767276,46.87727801744466
62123,1.8143714164641562,50.55733933991856
2A254,9.200965944906217,41.807580693569626
14646,-0.2315781821810402,48.92101158378179
79088,-0.3520600826172851,46.79564878783384
22199,-3.151522660578952,48.800521155540295
36019,2.003136501741308,46.78049528100208
33138,-0.10573779112043394,45.039156918259835
44221,-1.6650316596942103,47.47748074081054
55333,5.436571871811997,48.80309795706851
66206,2.512937885333443,42.44174750348351
08291,5.28341893363611,49.65940335868131
2B183,9.354662212086168,42.82210103554007
65268,0.04932963533632849,43.137689376988035
76252,1.3893663950256065,50.03255871528833
55170,5.339382393549484,49.35674168961938
86227,-0.020107520095175725,46.96812915382818
68265,7.3718424429948675,47.649209369925195
12228,2.703170482118854,43.971016041268065
01452,5.639929542759701,45.84670900584414
17056,-0.5064046680556455,45.59998121347574
80413,3.071267945362505,49.90488945830316
74232,6.152572240256396,45.795098870792756
65054,0.33486194483286835,43.06549299450626
57241,6.871861356996277,48.770077745495534
70493,6.046940228895044,47.39630399840068
62888,1.7684368386135803,50.651032995898085
22359,-3.402607672931907,48.59513236825567
24313,1.0618563657970497,44.713423320655075
73135,6.37391395035341,45.318141203638085
65190,0.42157036553283195,43.02970314115743
77374,2.7081368535346924,48.79609769210735
14044,-0.4241886603037526,49.277507901253415
01351,4.867460486928096,46.1467653424975
88383,6.581699641301628,48.00132590996192
41161,2.0293263043211187,47.536466119786695
59139,3.4188846506909023,50.11903747316044
47298,0.23807786430682154,44.4211625451232
47170,0.5247533770667063,44.53896617794293
64474,-1.0243283549311573,43.473448843434355
28396,1.3328264576907467,48.20005437408325
27597,0.3662837762498782,49.39105945924786
84084,5.521475900512184,43.78419550340165
02765,3.558350822867801,49.52095085657591
54515,6.05042136858226,48.5433916564798
52545,5.180446156954267,47.85628895043377
45246,2.1431012318484814,48.29349240514684
80097,2.9570529128597682,49.792880724209354
76723,1.0776675490625007,49.68929337711367
54185,6.05312627180145,48.456409686983626
86139,0.11411804975374198,46.43691212293514
88188,6.8050920284705905,47.87198930864343
27610,0.8508139144164846,48.69636368213291
02440,4.0556953320660085,49.52986626013932
34328,3.5629825104563193,43.579030858160436
31022,1.4231029650456828,43.671191977912876
67121,7.495886560540712,48.16531575396019
55024,5.468176466583088,49.29357748976119
57300,7.222964490231302,48.68842516070023
40172,-0.5023787596812279,43.592140461156596
19136,2.1403042823975866,45.5543812634283
77442,2.7693724199338323,48.419889565655424
14009,-0.24164769279145515,49.250109138326
88408,6.663569294155413,47.93276302458698
73259,6.322657038851245,45.37250375040053
77295,2.7401945471073987,48.564250433048734
57121,6.4073516463410245,49.22370585765098
62003,2.882215641013194,50.38442147961254
73146,6.102919573111728,45.70724996918221
89314,3.6807377525283838,47.63610825806175
42207,4.50190339074091,45.470260326130784
02392,3.3043697304835074,49.96050209884909
31294,0.7620698798468635,43.066048012616555
37157,1.2020545141077863,47.15317259432782
08288,4.398373542071109,49.61779676842933
68353,7.346291050984319,47.630087315249774
72224,0.4856219717937861,48.02003016811969
64416,-0.7373553785449295,43.328490977292056
12174,2.5469696227489282,44.33904164387991
03281,3.125484789150975,46.356440594161285
76489,0.28096870922550227,49.48508558634996
80345,1.6440666567105042,50.099262440891906
32264,-0.10034652377505195,43.91367535522513
67394,7.886113564500284,48.95039879352096
59275,3.2152501270650418,50.59226128675661
40165,-0.724917545737049,44.08373504752854
17235,-0.39752281830860464,45.80605487777025
28403,1.480515122286592,48.377648435345385
38216,5.4443262746900265,45.15315013476487
64403,-0.8644175976629856,43.36895701431749
36172,1.379814377944496,46.61404637623737
95476,2.0631177552397197,49.06811282494338
22299,-1.9590304189657333,48.46592722316531
45019,1.6242873829091176,47.884456927896146
02223,3.5068387470271865,48.99588249521772
52516,5.291803848502135,47.770856410195464
39237,6.099244132026846,46.72866911643432
81030,1.942963789751313,43.60533784348417
36041,1.7828156873751442,47.05473932302539
29244,-4.186661443067536,48.54460805567015
81023,2.815377239145104,43.74328947869014
87193,1.6500854753563898,45.604995773591334
29165,-4.2279877992934765,47.820997335758825
76482,1.035553617193933,49.871544796456135
01230,5.106719562978083,46.430061805445995
2A031,9.048627741482298,41.988104366309486
76585,0.6529227693002443,49.5577064769867
59226,4.0508128114482735,50.14069170872161
26308,5.297041250316053,44.85303219374929
12166,2.5767098901033094,44.76064821286798
23008,2.166441802787238,45.95081243488972
08396,4.079768496443775,49.58577135903501
58309,3.9565723621351774,46.93792190290803
68368,7.197899579781089,48.05482137996938
14371,0.2269694807139087,49.00340290854862
17329,-1.061282102046656,45.913318670263706
51288,4.7733989616091055,48.68911450289025
85101,-1.4026937404506592,46.473071493767364
62335,2.1615863362314536,50.317224240709116
14057,-0.23246436425155148,49.120553098055275
44094,-1.4030879517778454,47.3160952613334
38090,5.564169597997834,44.98173744619438
21276,4.534862027472449,47.64965219316871
70355,5.999529861402619,47.41801799839681
81021,2.3555821964093018,43.49395240848993
17325,-0.7147270222948892,45.4246596340495
62829,2.892104849393025,50.05047813753709
63456,3.240878157263084,45.42410048068778
76584,1.5096247396732048,49.76533917126808
52234,5.581061887818552,48.15960642258669
21273,4.863801373681375,47.30019098281159
17268,-0.41046578091110203,46.01649866488169
67454,7.266239195879631,48.83410204359484
16330,-0.3948201173902881,45.695406878810125
11007,2.445839947891336,42.94645213070835
76331,1.1064280075818187,49.61840207565517
70400,5.70069973122867,47.799013750324534
24299,0.3642048902198444,45.02934680547673
68192,7.056694000487737,47.626755726325285
58184,3.4588891972025104,47.19628567855062
64037,-0.5062094390769913,43.32450679102075
25453,6.549974026056487,47.219556306447366
02448,3.8364729756850604,49.6515532638944
52076,4.9852916833697165,48.08583300419146
36185,1.7127039923134768,47.18737533452199
03260,3.0032695209042783,46.41139794021272
84078,4.724946366167167,44.24324669972046
03169,3.231280742044885,46.38824885743491
31483,0.7267375741860381,43.11976010519174
37198,0.21835079058896412,47.44576726562865
26373,5.157527006940011,44.51024508492046
01083,4.8542023424987715,46.0935059872539
88412,6.749082177006893,48.35543398128565
73327,5.80836389468183,45.830851485712934
62564,2.4134180336770847,50.605085168496096
18099,2.8834194558617603,47.08743305159887
64027,-0.28931929727048616,43.39892381055116
43078,3.9273280618705444,44.99979457664079
62229,2.1821310661494593,50.65349837840641
35021,-1.1555685135852871,48.34680489735301
29013,-3.9224830863837967,48.37698667203723
80442,2.9909729985318005,49.739862992543884
55423,5.178561829715446,48.920449852736844
19176,2.0110760708705597,45.38838534736813
71268,4.2042725266951635,46.411023777870454
01249,4.940867177740719,45.844744601552435
16240,0.20987986500086386,45.29304297890891
34153,3.8066856555805826,43.727889223043775
77431,2.665883186860648,48.26500810845758
83108,5.983671953546979,43.33688501950506
50275,-1.1613789591982304,48.75663427647253
38449,5.108554882273268,45.6396439614767
60036,2.5765588870288907,49.389169659333305
04143,5.924832744823396,43.911303600531106
53152,-0.5591538973117891,47.94650748097015
34128,3.7336450120666256,43.92560535890472
39254,6.030479509626072,46.73025096717309
72290,0.12080493463819199,48.158682877437876
23134,1.9441667553840265,45.90933737697177
91685,2.299612031805491,48.659206942799116
51640,4.785262618792949,49.198106531714615
76216,1.0506659984619913,49.46672682343981
73159,6.058612866428883,45.466654840962235
55298,5.299791093380057,48.77012373598923
76148,1.335284728446687,49.77940515489474
44125,-2.518113318446436,47.37772309213161
51063,3.790133852992545,49.096604902262804
43082,3.3622421502562747,45.081933197458525
81138,2.0349984818996254,43.82315169176229
54098,6.359562951308077,48.49191389619254
85209,-1.0116686310138658,46.51391830409599
08273,4.427129515365212,49.83497835205355
76458,1.1882979687798902,49.7657948863702
2B088,9.489691693944042,42.28745466092495
77144,2.9076009408715056,48.75595491835818
57234,7.11596603069636,49.13431291392701
61385,0.3131341947731545,48.81266446756031
10037,3.897180374677554,48.19369538974653
80267,2.9572577113260943,49.84047105588076
45062,1.8972288756970594,47.98713189326188
87205,1.2813005560619863,45.73649283594623
31364,1.489002028454085,43.720062954450114
67380,7.476246285964606,48.79234712231561
01208,5.772761346514605,45.811064216453836
63472,3.2534965556242432,45.610257533044596
81017,2.3534072068261285,43.77563007875681
54576,5.48329685893612,49.46858996176871
31473,1.1916280426579229,43.78139595816656
07044,4.679129921326881,45.327819251779516
51106,4.342205993312639,48.833360537111815
67142,8.052916943271196,48.79864144617592
70553,6.484645794233171,47.542428029104315
06152,7.02916618880415,43.62810259671684
01049,5.028335463490209,45.84461700022892
14055,0.11052706816371297,49.267584612548646
39010,5.427330507978091,46.423925468046754
76731,0.8989686100295396,49.793913629439785
25132,6.168243757985289,47.32793537074283
25371,5.866116097162186,47.24436527362675
72330,0.0721671536236877,47.63008817547153
60666,2.672795591573736,49.10595539810447
89031,3.557713338765345,47.91457426136809
59569,3.120846259008988,50.36748926755092
08437,5.068712993946988,49.407484887830464
39586,5.920082992874277,46.89295417327525
44077,-1.4291607095542351,47.50923605852467
66002,2.9817858166052535,42.64092872691518
43115,4.052283439169395,44.9668528034261
36189,1.8450867173625822,46.5263848131042
46276,1.7289736728416647,44.479759042391564
86194,0.3594731425357945,46.58379633298654
71183,4.566629332152479,46.89311751477528
26066,5.178708938523121,44.87341773868905
19003,1.6779277249311695,45.147282095633244
94081,2.394513232093531,48.78830103865136
26125,4.976000430851152,44.758159508568816
40253,-0.6759468205082219,43.65431656804126
02190,3.4387181592836327,49.40287645634421
76063,1.0255609209396603,49.73918501089552
71046,4.1505232429792684,46.73743733727091
04115,6.64480586604813,44.040260530765025
71051,4.727867556732357,46.89134248351332
11029,2.349287189659523,43.02797952716022
40287,-1.0640532923095587,44.477819727904766
89144,3.0592473318295226,48.11707725842657
88532,6.442324747262951,48.30942981205825
33325,-0.6304120857715533,45.10392414854269
47097,0.36173518104362,44.21748384872171
66139,2.489186569323674,42.73580494769299
42079,4.265309920327724,46.12446744399318
55225,5.127555427988362,49.44662768106294
09176,1.7427610360540566,42.719779662062315
74146,6.587502239604036,46.369595704709056
88071,6.240512458672233,48.25068071269079
28103,1.2903447008630557,48.00063006529714
62429,1.846041099490057,50.72580707442994
70203,6.170713976652953,47.58213891172547
08179,5.076161529159225,49.72122896994789
85174,-0.9123932037036233,46.48018579703454
76751,0.5339971940965209,49.63097295261144
39381,5.9739374277224835,46.79476700569299
19164,2.0373293250246256,45.710485932769046
55196,5.655913830550413,48.80365138001936
77284,2.8997623894350006,48.95688307349304
26200,5.644729861211767,44.17140597125246
79252,-0.14693211464634326,46.88524005030181
52195,5.681572682547006,47.6972428558128
09067,1.5173965686153694,43.20659615886201
76307,0.21294172510038648,49.63128285013494
17222,-1.1336779258458785,46.2280396881755
05146,5.720070582476806,44.62634529887471
85250,-1.7083344917222445,46.568806082579805
91378,2.197092822858783,48.527211384462696
03227,3.336418353553553,46.2297068748203
25404,6.032852392683145,46.983312187200916
39470,6.069684378723169,46.49822938617166
62809,2.3982851896945334,50.33962043287409
19016,1.815377685109714,45.34292408662321
28223,1.3987789600871159,48.71572400676303
89065,3.625907676739267,48.17747537025793
30234,4.135872189372168,43.990832356849594
26360,4.810667280837602,44.4208330788941
69028,4.703368348243482,45.72055892205815
80765,1.6842942325615955,50.03548769212107
27115,1.0720231518799115,48.76725458758438
44020,-1.6166308757388175,47.170634879222405
10258,4.6358964610968805,48.37898764054551
81145,1.7817618615462183,43.89768217999048
25022,6.651194707389701,47.51945021908787
92026,2.2556925028969816,48.89831730072927
64325,-0.4474973521778948,43.18380197032664
77340,2.7739342604771884,48.288928785584005
33468,0.023481527300397657,44.80321120812227
17454,-0.40815174721925174,45.355482540464166
16418,0.1585977122426812,45.5931036562524
33062,-0.22054963537961592,45.00656368055676
62626,2.728911081553328,50.49078197149433
43059,3.6740004575143175,45.35329631881006
95580,2.553064442888282,49.08551306486983
54326,5.8543568872214395,49.24446528924883
17234,-0.55900449107286,46.08223500181254
26319,5.121420215211475,45.146551870676504
54266,6.0987483822283535,48.51374875669755
04132,5.59533835427701,44.03003590116793
03089,3.0074146298638698,46.20566615395733
33009,-1.1748400624623916,44.65344558071067
83005,6.1082013341097205,43.693767934873726
73043,5.916317689579579,45.75897230520011
67370,7.270914914587443,48.877202985587026
65174,0.029371882440672938,43.4991648622471
39405,5.475612460350679,47.02137221223333
2A279,8.732641527350745,42.30708766670871
76122,1.5220222103139511,49.82400751671946
80235,1.5298714824011415,50.042651492414535
03008,3.574936022582369,46.05242986377438
30186,4.233062766523298,43.787443669853396
61237,-0.22188529425418643,48.700825542028575
02023,3.3869960269779935,49.17396246809949
50391,-1.0695780365596996,48.60361069992951
32324,0.4791004018216594,43.35032613996554
79210,-0.6524504180332305,46.87863176255893
42172,4.431674101736737,45.38659513400501
02039,3.7930882105998287,49.705419883468906
24414,0.6106917667939082,44.933475092791106
50124,-1.1500195051927946,48.6644030283062
57151,6.663847057240378,48.89170279002492
08100,4.325423855425325,49.83419741032619
44159,-1.416166139599178,47.14326851355439
21241,4.835127497094091,47.10752054543638
05128,6.571320952610148,44.586916546740056
57031,6.269265986939232,49.08763672213442
61303,-0.11884419501998787,48.828327902486514
81100,1.9837247876763056,43.49243999951109
11001,2.5328590051807898,43.23515697951875
78123,2.028480705642046,48.94558374343782
26231,5.045521195599731,45.10014968044145
72115,0.4849247987469685,47.666488533188286
89364,3.7757780828345275,47.4608457213276
28256,1.401997905218228,48.11314405176614
03081,2.793824195351642,46.266485490014354
50137,-1.1952845584979883,48.87574719795801
31163,1.602736763217782,43.59145094602143
27485,0.5019300791146725,49.47028000916254
08446,4.92004398425073,49.4061435980501
53101,-0.6680884311056893,47.87198681202123
26180,5.167894353217196,44.27268026179359
52497,5.007610898265047,48.54300709702306
02647,3.588846812604705,50.0363713457945
02482,3.7597641519094096,49.35737802219354
29278,-3.691819567617817,48.18610351520002
71063,4.308503457620486,46.88897116569036
17120,-0.8096391198289867,45.74598475381184
84150,4.944090986370436,44.326833920489605
52468,5.463518764452477,48.25066100068331
68185,7.275969101030116,48.26775004607594
67388,7.675637227502899,48.937272259417256
47093,0.15746372835775455,44.23006287153566
60017,2.38748247947317,49.56708875952152
31373,0.7671706508097678,43.33873797747793
11092,2.5321602266250176,43.37569926811582
28369,1.266280943251718,48.66455850053348
70517,6.154506966004719,47.564200650319016
24494,0.17907711309841123,44.95549035859054
43173,3.7016312181450473,44.8489276108449
78349,1.9991565443551669,48.57399616478213
01258,4.80366234151285,46.09611150449465
38454,5.344302887377876,45.145336486733044
11272,2.387275536629715,43.16739327803226
50120,-1.4813428362636027,48.89351199947825
29216,-4.18756442234863,47.972402338242055
57542,6.412200270337263,49.246042095005656
54600,6.707991776133189,48.653545381506476
43215,3.8937125856723167,44.79921817163783
65445,0.31026024551139963,43.085443910168
04200,5.988592622131031,44.15790164851305
2B147,8.981213378914298,42.36230162319592
17148,-0.6953611356883096,45.794302270049975
31544,0.7839371598448739,42.95499874600872
18159,2.1759450495178365,47.36704198177581
38549,6.033167559324986,45.008987354659936
73243,5.991219809495351,45.59710001480431
51251,4.06209693666387,48.97532075855964
59423,2.6651935122882553,50.66540427715562
63311,3.1288339574760893,46.04050747658988
43213,4.282921475725347,45.24230766733123
14528,0.3005769393854393,49.341647620541586
70442,5.763545913435233,47.642044478635896
39520,5.553607718699144,46.979157150411815
60271,1.8417844988893233,49.5385837457572
89468,3.3420900411801084,48.02801519733928
24030,1.2280468346380793,45.156056379420725
80445,2.457058629454556,50.20983100471765
